PRODUCT_ID;NAME;VALUE;valueInt;valueFloat
41508;Shield Bonus;9400;0;9400
41508;Activation time / duration;10000;0;10000
41508;Primary Skill required;21802;0;21802
41508;Tech Level;1;0;1
41508;Meta Level;8;0;8
41508;Overload duration bonus;-15;0;-15
41508;Heat Damage;3,3;0;3,3
41508;Required Thermodynamics Level;1;0;1
41508;Overload Shield Boost Bonus;10;0;10
41509;Activation Cost;2500;0;2500
41509;Structure Hitpoints;40;0;40
41509;Powergrid Usage;71250;0;71250
41509;CPU usage;260;0;260
41509;Shield Bonus;10000;0;10000
41509;Activation time / duration;10000;0;10000
41509;Primary Skill required;21802;0;21802
41509;Tech Level;1;0;1
41509;Meta Level;8;0;8
41509;Overload duration bonus;-15;0;-15
41509;Heat Damage;3,3;0;3,3
41509;Required Thermodynamics Level;1;0;1
41509;Overload Shield Boost Bonus;10;0;10
41510;Activation Cost;1900;0;1900
41510;Structure Hitpoints;40;0;40
41510;Powergrid Usage;67500;0;67500
41510;CPU usage;240;0;240
41510;Shield Bonus;9400;0;9400
41510;Activation time / duration;10000;0;10000
41510;Primary Skill required;21802;0;21802
41510;Tech Level;1;0;1
41510;Meta Level;8;0;8
41510;Overload duration bonus;-15;0;-15
41510;Heat Damage;3,3;0;3,3
41510;Required Thermodynamics Level;1;0;1
41510;Overload Shield Boost Bonus;10;0;10
41498;Activation Cost;1920;0;1920
41498;Structure Hitpoints;40;0;40
41498;Powergrid Usage;125000;0;125000
41498;CPU usage;75;0;75
41498;Activation time / duration;30000;0;30000
41498;Armor Hitpoints Repaired;10560;0;10560
41498;Primary Skill required;21803;0;21803
41498;Tech Level;1;0;1
41498;Meta Level;1;0;1
41498;Overload duration bonus;-15;0;-15
41498;Heat Damage;10,7;0;10,7
41498;Required Thermodynamics Level;1;0;1
41498;Overload Repair Bonus;10;0;10
41499;Activation Cost;2400;0;2400
41499;Structure Hitpoints;40;0;40
41499;Powergrid Usage;112500;0;112500
41499;CPU usage;60;0;60
41499;Activation time / duration;30000;0;30000
41499;Armor Hitpoints Repaired;10560;0;10560
41499;Primary Skill required;21803;0;21803
41499;Tech Level;1;0;1
41499;Meta Level;1;0;1
41499;Overload duration bonus;-15;0;-15
41499;Heat Damage;10,7;0;10,7
41499;Required Thermodynamics Level;1;0;1
41499;Overload Repair Bonus;10;0;10
41500;Activation Cost;2880;0;2880
41500;Structure Hitpoints;40;0;40
41500;Powergrid Usage;137500;0;137500
41500;CPU usage;83;0;83
41500;Activation time / duration;30000;0;30000
41500;Armor Hitpoints Repaired;11520;0;11520
41500;Primary Skill required;21803;0;21803
41500;Tech Level;2;0;2
41500;Meta Level;5;0;5
41500;Overload duration bonus;-15;0;-15
41500;Heat Damage;10,7;0;10,7
41500;Required Thermodynamics Level;1;0;1
41500;Overload Repair Bonus;10;0;10
41501;Activation Cost;2500;0;2500
41501;Structure Hitpoints;40;0;40
41501;Powergrid Usage;118750;0;118750
41501;CPU usage;65;0;65
41501;Activation time / duration;30000;0;30000
41501;Armor Hitpoints Repaired;13440;0;13440
41501;Primary Skill required;21803;0;21803
41501;Tech Level;1;0;1
41501;Meta Level;8;0;8
41501;Overload duration bonus;-15;0;-15
41501;Heat Damage;10,7;0;10,7
41501;Required Thermodynamics Level;1;0;1
41501;Overload Repair Bonus;10;0;10
41502;Activation Cost;1900;0;1900
41502;Structure Hitpoints;40;0;40
41502;Powergrid Usage;112500;0;112500
41502;CPU usage;60;0;60
41502;Activation time / duration;30000;0;30000
41502;Armor Hitpoints Repaired;12500;0;12500
41502;Primary Skill required;21803;0;21803
41502;Tech Level;1;0;1
41502;Meta Level;8;0;8
41502;Overload duration bonus;-15;0;-15
41502;Heat Damage;10,7;0;10,7
41502;Required Thermodynamics Level;1;0;1
41502;Overload Repair Bonus;10;0;10
41503;Activation Cost;1600;0;1600
41503;Structure Hitpoints;40;0;40
41503;Powergrid Usage;125000;0;125000
41503;CPU usage;75;0;75
41503;Charges Per Cycle;16;0;16
41503;Activation time / duration;20000;0;20000
41503;Armor Hitpoints Repaired;4800;0;4800
41503;Primary Skill required;21803;0;21803
41503;Secondary Skill required;3392;0;3392
41503;Tech Level;1;0;1
41503;Used with (Charge Group);916;0;916
41503;Meta Level;0;0;0
41503;Overload duration bonus;-15;0;-15
41503;Heat Damage;7,2;0;7,2
41503;Required Thermodynamics Level;1;0;1
41503;Overload Repair Bonus;10;0;10
41503;Max Modules Of This Group Allowed;1;0;1
41503;Reload Time;60000;0;60000
41503;Boosted repair multiplier;3;0;3
41463;Activation Cost;1420;0;1420
41463;Structure Hitpoints;40;0;40
41463;Powergrid Usage;150000;0;150000
41463;CPU usage;40;0;40
41463;Optimal Range;15000;0;15000
41463;Activation time / duration;12000;0;12000
41463;Armor Hitpoints Repaired;800;0;800
41463;Primary Skill required;24568;0;24568
41463;Secondary Skill required;16069;0;16069
41463;Tech Level;1;0;1
41463;Meta Level;1;0;1
41463;Overload duration bonus;-15;0;-15
41463;Heat Damage;2;0;2
41463;Required Thermodynamics Level;1;0;1
41463;Effectiveness Falloff;4000;0;4000
41464;Activation Cost;1770;0;1770
41464;Structure Hitpoints;40;0;40
41464;Powergrid Usage;135000;0;135000
41464;CPU usage;32;0;32
41464;Optimal Range;15000;0;15000
41464;Activation time / duration;12000;0;12000
41464;Armor Hitpoints Repaired;800;0;800
41464;Primary Skill required;24568;0;24568
41464;Secondary Skill required;16069;0;16069
41464;Tech Level;1;0;1
41464;Meta Level;1;0;1
41464;Overload duration bonus;-15;0;-15
41464;Heat Damage;2;0;2
41464;Required Thermodynamics Level;1;0;1
41464;Effectiveness Falloff;4000;0;4000
41465;Activation Cost;1770;0;1770
41465;Structure Hitpoints;40;0;40
41465;Powergrid Usage;150000;0;150000
41465;CPU usage;40;0;40
41465;Optimal Range;16500;0;16500
41465;Activation time / duration;12000;0;12000
41465;Armor Hitpoints Repaired;800;0;800
41465;Primary Skill required;24568;0;24568
41465;Secondary Skill required;16069;0;16069
41465;Tech Level;1;0;1
41465;Meta Level;1;0;1
41465;Overload duration bonus;-15;0;-15
41465;Heat Damage;2;0;2
41465;Required Thermodynamics Level;1;0;1
41465;Effectiveness Falloff;4400;0;4400
41466;Activation Cost;1950;0;1950
41466;Structure Hitpoints;40;0;40
41466;Powergrid Usage;165000;0;165000
41466;CPU usage;44;0;44
41466;Optimal Range;18000;0;18000
41466;Activation time / duration;12000;0;12000
41466;Armor Hitpoints Repaired;875;0;875
41466;Primary Skill required;24568;0;24568
41466;Secondary Skill required;16069;0;16069
41466;Tech Level;2;0;2
41466;Meta Level;5;0;5
41466;Overload duration bonus;-15;0;-15
41466;Heat Damage;2;0;2
41466;Required Thermodynamics Level;1;0;1
41466;Effectiveness Falloff;4800;0;4800
41467;Activation Cost;1800;0;1800
41467;Structure Hitpoints;40;0;40
41467;Powergrid Usage;142500;0;142500
41467;CPU usage;34;0;34
41467;Optimal Range;19000;0;19000
41467;Activation time / duration;12000;0;12000
41467;Armor Hitpoints Repaired;980;0;980
41467;Primary Skill required;24568;0;24568
41467;Secondary Skill required;16069;0;16069
41467;Tech Level;1;0;1
41467;Meta Level;8;0;8
41467;Overload duration bonus;-15;0;-15
41467;Heat Damage;2;0;2
41467;Required Thermodynamics Level;1;0;1
41467;Effectiveness Falloff;5100;0;5100
41468;Activation Cost;1400;0;1400
41468;Structure Hitpoints;40;0;40
41468;Powergrid Usage;135000;0;135000
41468;CPU usage;32;0;32
41468;Optimal Range;19000;0;19000
41468;Activation time / duration;10800;0;10800
41468;Armor Hitpoints Repaired;840;0;840
41468;Primary Skill required;24568;0;24568
41468;Secondary Skill required;16069;0;16069
41468;Tech Level;1;0;1
41468;Meta Level;8;0;8
41468;Overload duration bonus;-15;0;-15
41468;Heat Damage;1,8;0;1,8
41468;Required Thermodynamics Level;1;0;1
41468;Effectiveness Falloff;5100;0;5100
41479;Activation Cost;1770;0;1770
41479;Structure Hitpoints;40;0;40
41479;Powergrid Usage;150000;0;150000
41479;CPU usage;40;0;40
41479;Optimal Range;15000;0;15000
41479;Charges Per Cycle;16;0;16
41479;Activation time / duration;12000;0;12000
41479;Armor Hitpoints Repaired;530;0;530
41479;Primary Skill required;24568;0;24568
41479;Secondary Skill required;16069;0;16069
41479;Tech Level;1;0;1
41479;Used with (Charge Group);916;0;916
41479;Meta Level;0;0;0
41479;Overload duration bonus;-15;0;-15
41479;Heat Damage;2;0;2
41479;Required Thermodynamics Level;1;0;1
41479;Max Modules Of This Group Allowed;1;0;1
41479;Reload Time;60000;0;60000
41479;Boosted repair multiplier;3;0;3
41479;Effectiveness Falloff;4000;0;4000
41478;Activation Cost;330;0;330
41478;Structure Hitpoints;40;0;40
41478;Powergrid Usage;600;0;600
41478;CPU usage;40;0;40
41478;Optimal Range;12000;0;12000
41478;Charges Per Cycle;8;0;8
41478;Activation time / duration;6000;0;6000
41478;Armor Hitpoints Repaired;290;0;290
41478;Primary Skill required;16069;0;16069
41478;Tech Level;1;0;1
41478;Used with (Charge Group);916;0;916
41478;Meta Level;0;0;0
41478;Overload duration bonus;-15;0;-15
41478;Heat Damage;2;0;2
41478;Required Thermodynamics Level;1;0;1
41478;Max Modules Of This Group Allowed;1;0;1
41478;Reload Time;60000;0;60000
41478;Boosted repair multiplier;3;0;3
41478;Effectiveness Falloff;3500;0;3500
41477;Activation Cost;155;0;155
41477;Structure Hitpoints;40;0;40
41477;Powergrid Usage;120;0;120
41477;CPU usage;20;0;20
41477;Optimal Range;8750;0;8750
41477;Charges Per Cycle;4;0;4
41477;Activation time / duration;6000;0;6000
41477;Armor Hitpoints Repaired;145;0;145
41477;Primary Skill required;16069;0;16069
41477;Tech Level;1;0;1
41477;Used with (Charge Group);916;0;916
41477;Meta Level;0;0;0
41477;Overload duration bonus;-15;0;-15
41477;Heat Damage;2;0;2
41477;Required Thermodynamics Level;1;0;1
41477;Max Modules Of This Group Allowed;1;0;1
41477;Reload Time;60000;0;60000
41477;Boosted repair multiplier;3;0;3
41477;Effectiveness Falloff;2500;0;2500
41476;Activation Cost;38;0;38
41476;Structure Hitpoints;40;0;40
41476;Powergrid Usage;6;0;6
41476;CPU usage;10;0;10
41476;Optimal Range;7000;0;7000
41476;Charges Per Cycle;1;0;1
41476;Activation time / duration;3000;0;3000
41476;Armor Hitpoints Repaired;37;0;37
41476;Primary Skill required;16069;0;16069
41476;Tech Level;1;0;1
41476;Used with (Charge Group);916;0;916
41476;Meta Level;0;0;0
41476;Overload duration bonus;-15;0;-15
41476;Heat Damage;1;0;1
41476;Required Thermodynamics Level;1;0;1
41476;Max Modules Of This Group Allowed;1;0;1
41476;Reload Time;60000;0;60000
41476;Boosted repair multiplier;3;0;3
41476;Effectiveness Falloff;2500;0;2500
41475;Activation Cost;1980;0;1980
41475;Structure Hitpoints;40;0;40
41475;Powergrid Usage;110000;0;110000
41475;CPU usage;110;0;110
41475;Optimal Range;18000;0;18000
41475;Activation time / duration;12000;0;12000
41475;Structure Hitpoints Repaired;430;0;430
41475;Primary Skill required;27936;0;27936
41475;Secondary Skill required;27902;0;27902
41475;Tech Level;2;0;2
41475;Meta Level;5;0;5
41475;Effectiveness Falloff;9600;0;9600
41456;Structure Hitpoints;40;0;40
41456;Powergrid Usage;85000;0;85000
41456;CPU usage;40;0;40
41456;Primary Skill required;3394;0;3394
41456;Tech Level;1;0;1
41456;Meta Level;8;0;8
41456;Mass Addition;68000000;0;68000000
41456;Armor Hitpoint Bonus;82500;0;82500
41457;Structure Hitpoints;40;0;40
41457;Powergrid Usage;85000;0;85000
41457;CPU usage;40;0;40
41457;Primary Skill required;3394;0;3394
41457;Tech Level;1;0;1
41457;Meta Level;8;0;8
41457;Mass Addition;68000000;0;68000000
41457;Armor Hitpoint Bonus;82500;0;82500
41458;Structure Hitpoints;40;0;40
41458;Powergrid Usage;85000;0;85000
41458;CPU usage;40;0;40
41458;Primary Skill required;3394;0;3394
41458;Tech Level;1;0;1
41458;Meta Level;8;0;8
41458;Mass Addition;68000000;0;68000000
41458;Armor Hitpoint Bonus;82500;0;82500
41459;Structure Hitpoints;40;0;40
41459;Powergrid Usage;62500;0;62500
41459;CPU usage;100;0;100
41459;Shield Hitpoint Bonus;79200;0;79200
41459;Primary Skill required;3425;0;3425
41459;Tech Level;1;0;1
41459;Meta Level;8;0;8
41459;Signature Radius Modifier;800;0;800
41460;Structure Hitpoints;40;0;40
41460;Powergrid Usage;62500;0;62500
41460;CPU usage;100;0;100
41460;Shield Hitpoint Bonus;79200;0;79200
41460;Primary Skill required;3425;0;3425
41460;Tech Level;1;0;1
41460;Meta Level;8;0;8
41460;Signature Radius Modifier;800;0;800
41461;Structure Hitpoints;40;0;40
41461;Powergrid Usage;62500;0;62500
41461;CPU usage;100;0;100
41461;Shield Hitpoint Bonus;79200;0;79200
41461;Primary Skill required;3425;0;3425
41461;Tech Level;1;0;1
41461;Meta Level;8;0;8
41461;Signature Radius Modifier;800;0;800
41462;Structure Hitpoints;40;0;40
41462;Powergrid Usage;62500;0;62500
41462;CPU usage;100;0;100
41462;Shield Hitpoint Bonus;79200;0;79200
41462;Primary Skill required;3425;0;3425
41462;Tech Level;1;0;1
41462;Meta Level;8;0;8
41462;Signature Radius Modifier;800;0;800
41484;Structure Hitpoints;40;0;40
41484;Powergrid Usage;100000;0;100000
41484;CPU usage;55;0;55
41484;Capacitor Bonus;14000;0;14000
41484;Primary Skill required;3424;0;3424
41484;Tech Level;1;0;1
41484;Meta Level;0;0;0
41484;Capacitor Warfare Resistance Bonus;-20;0;-20
41485;Structure Hitpoints;40;0;40
41485;Powergrid Usage;90000;0;90000
41485;CPU usage;44;0;44
41485;Capacitor Bonus;15400;0;15400
41485;Primary Skill required;3424;0;3424
41485;Tech Level;1;0;1
41485;Meta Level;1;0;1
41485;Capacitor Warfare Resistance Bonus;-22;0;-22
41486;Structure Hitpoints;40;0;40
41486;Powergrid Usage;110000;0;110000
41486;CPU usage;60;0;60
41486;Capacitor Bonus;16800;0;16800
41486;Primary Skill required;3424;0;3424
41486;Tech Level;2;0;2
41486;Meta Level;5;0;5
41486;Capacitor Warfare Resistance Bonus;-25;0;-25
41487;Structure Hitpoints;40;0;40
41487;Powergrid Usage;90000;0;90000
41487;CPU usage;44;0;44
41487;Capacitor Bonus;19600;0;19600
41487;Primary Skill required;3424;0;3424
41487;Tech Level;1;0;1
41487;Meta Level;8;0;8
41487;Capacitor Warfare Resistance Bonus;-27;0;-27
41488;Structure Hitpoints;40;0;40
41488;Powergrid Usage;90000;0;90000
41488;CPU usage;44;0;44
41488;Capacitor Bonus;19600;0;19600
41488;Primary Skill required;3424;0;3424
41488;Tech Level;1;0;1
41488;Meta Level;8;0;8
41488;Capacitor Warfare Resistance Bonus;-27;0;-27
41491;Structure Hitpoints;40;0;40
41491;Powergrid Usage;120000;0;120000
41491;CPU usage;60;0;60
41491;Charges Per Cycle;1;0;1
41491;Activation time / duration;15000;0;15000
41491;Primary Skill required;3417;0;3417
41491;Tech Level;1;0;1
41491;Used with (Charge Group);87;0;87
41491;Meta Level;0;0;0
41491;Overload duration bonus;-20;0;-20
41491;Heat Damage;5;0;5
41491;Required Thermodynamics Level;1;0;1
41491;Reload Time;10000;0;10000
41492;Structure Hitpoints;40;0;40
41492;Powergrid Usage;108000;0;108000
41492;CPU usage;48;0;48
41492;Charges Per Cycle;1;0;1
41492;Activation time / duration;14000;0;14000
41492;Primary Skill required;3417;0;3417
41492;Tech Level;1;0;1
41492;Used with (Charge Group);87;0;87
41492;Meta Level;1;0;1
41492;Overload duration bonus;-20;0;-20
41492;Heat Damage;4,7;0;4,7
41492;Required Thermodynamics Level;1;0;1
41492;Reload Time;10000;0;10000
41493;Structure Hitpoints;40;0;40
41493;Powergrid Usage;132000;0;132000
41493;CPU usage;66;0;66
41493;Charges Per Cycle;1;0;1
41493;Activation time / duration;12000;0;12000
41493;Primary Skill required;3417;0;3417
41493;Tech Level;2;0;2
41493;Used with (Charge Group);87;0;87
41493;Meta Level;5;0;5
41493;Overload duration bonus;-20;0;-20
41493;Heat Damage;4;0;4
41493;Required Thermodynamics Level;1;0;1
41493;Reload Time;10000;0;10000
41494;Structure Hitpoints;40;0;40
41494;Powergrid Usage;100000;0;100000
41494;CPU usage;46;0;46
41494;Charges Per Cycle;1;0;1
41494;Activation time / duration;11000;0;11000
41494;Primary Skill required;3417;0;3417
41494;Tech Level;1;0;1
41494;Used with (Charge Group);87;0;87
41494;Meta Level;8;0;8
41494;Overload duration bonus;-20;0;-20
41494;Heat Damage;3,6;0;3,6
41494;Required Thermodynamics Level;1;0;1
41494;Reload Time;10000;0;10000
41495;Structure Hitpoints;40;0;40
41495;Powergrid Usage;100000;0;100000
41495;CPU usage;46;0;46
41495;Charges Per Cycle;1;0;1
41495;Activation time / duration;11000;0;11000
41495;Primary Skill required;3417;0;3417
41495;Tech Level;1;0;1
41495;Used with (Charge Group);87;0;87
41495;Meta Level;8;0;8
41495;Overload duration bonus;-20;0;-20
41495;Heat Damage;3,6;0;3,6
41495;Required Thermodynamics Level;1;0;1
41495;Reload Time;10000;0;10000
41511;Activation Cost;720;0;720
41511;Structure Hitpoints;40;0;40
41511;Powergrid Usage;50000;0;50000
41511;CPU usage;180;0;180
41511;Activation time / duration;60000;0;60000
41511;Structure Hitpoints Repaired;1800;0;1800
41511;Primary Skill required;3393;0;3393
41511;Secondary Skill required;3392;0;3392
41511;Tertiary Skill required;21803;0;21803
41511;Tech Level;1;0;1
41511;Meta Level;0;0;0
41511;Overload duration bonus;-15;0;-15
41511;Heat Damage;5,7;0;5,7
41511;Required Thermodynamics Level;1;0;1
41512;Activation Cost;576;0;576
41512;Structure Hitpoints;40;0;40
41512;Powergrid Usage;50000;0;50000
41512;CPU usage;180;0;180
41512;Activation time / duration;60000;0;60000
41512;Structure Hitpoints Repaired;1980;0;1980
41512;Primary Skill required;3393;0;3393
41512;Secondary Skill required;3392;0;3392
41512;Tertiary Skill required;21803;0;21803
41512;Tech Level;1;0;1
41512;Meta Level;1;0;1
41512;Overload duration bonus;-15;0;-15
41512;Heat Damage;5,7;0;5,7
41512;Required Thermodynamics Level;1;0;1
41513;Activation Cost;720;0;720
41513;Structure Hitpoints;40;0;40
41513;Powergrid Usage;45000;0;45000
41513;CPU usage;144;0;144
41513;Activation time / duration;60000;0;60000
41513;Structure Hitpoints Repaired;1980;0;1980
41513;Primary Skill required;3393;0;3393
41513;Secondary Skill required;3392;0;3392
41513;Tertiary Skill required;21803;0;21803
41513;Tech Level;1;0;1
41513;Meta Level;1;0;1
41513;Overload duration bonus;-15;0;-15
41513;Heat Damage;5,7;0;5,7
41513;Required Thermodynamics Level;1;0;1
41514;Activation Cost;864;0;864
41514;Structure Hitpoints;40;0;40
41514;Powergrid Usage;55000;0;55000
41514;CPU usage;198;0;198
41514;Activation time / duration;60000;0;60000
41514;Structure Hitpoints Repaired;2160;0;2160
41514;Primary Skill required;3393;0;3393
41514;Secondary Skill required;3392;0;3392
41514;Tertiary Skill required;21803;0;21803
41514;Tech Level;2;0;2
41514;Meta Level;5;0;5
41514;Overload duration bonus;-15;0;-15
41514;Heat Damage;5,7;0;5,7
41514;Required Thermodynamics Level;1;0;1
41515;Activation Cost;3000;0;3000
41515;Structure Hitpoints;40;0;40
41515;Powergrid Usage;10000;0;10000
41515;CPU usage;30;0;30
41515;Activation time / duration;60000;0;60000
